# HITEMP pruned exponential-sum Planck-mean surface v1
# T_grid 300.0 2500.0 50.0
# columns T_gas T_rad kappaP_cm2_per_molecule d_dTgas d_dTrad d2_dTgas_dTrad
1350.0 950.0 8.24054548350865801e-21 1.96825382667947403e-24 -1.16155281907274290e-23 -4.49942165034645614e-27
1350.0 1000.0 7.69507269920291236e-21 1.75958860818583028e-24 -1.02488355457384710e-23 -3.86658325384337937e-27
1350.0 1050.0 7.21163181336795853e-21 1.57984801633266314e-24 -9.12445510956436494e-24 -3.33876094395704454e-27
1350.0 1100.0 6.77945962439109367e-21 1.42429334921573495e-24 -8.19051826015026209e-24 -2.89622279328478201e-27
1350.0 1150.0 6.39007897045975441e-21 1.28906755589294713e-24 -7.40694312900728648e-24 -2.52328148076305663e-27
1350.0 1200.0 6.03677963450630819e-21 1.17101478777035221e-24 -6.74274030096773839e-24 -2.20744793767913392e-27
1350.0 1250.0 5.71421809747944446e-21 1.06753842228075207e-24 -6.17392624788570692e-24 -1.93873964506021921e-27
1350.0 1300.0 5.41810938049176578e-21 9.76489952427666076e-25 -5.68190682311698738e-24 -1.70913442932524760e-27
1350.0 1350.0 5.14499015599799157e-21 8.96082026183075215e-25 -5.25222800036776065e-24 -1.51214642282386048e-27
1350.0 1400.0 4.89203684916204359e-21 8.24820158608953187e-25 -4.87361368414386173e-24 -1.34249920975344578e-27
1350.0 1450.0 4.65692602482856362e-21 7.61448823656121800e-25 -4.53722706952204900e-24 -1.19587416981579799e-27
1350.0 1500.0 4.43772719127462064e-21 7.04908628619998044e-25 -4.23610516816045080e-24 -1.06871620760594381e-27
1350.0 1550.0 4.23282039578352402e-21 6.54302063208038272e-25 -3.96472676205743167e-24 -9.58083032198669174e-28
1350.0 1600.0 4.04083275040824673e-21 6.08865920804361262e-25 -3.71868268570151922e-24 -8.61527476678200356e-28
1350.0 1650.0 3.86058940100480588e-21 5.67948946833590936e-25 -3.49442428883582970e-24 -7.77004961690730725e-28
1350.0 1700.0 3.69107551637984892e-21 5.30993611841498191e-25 -3.28907146083412704e-24 -7.02800196035277258e-28
1350.0 1750.0 3.53140669222586742e-21 4.97521163263067272e-25 -3.10026594432342284e-24 -6.37468693723876624e-28
1350.0 1800.0 3.38080578997591032e-21 4.67119301963866107e-25 -2.92605904825998330e-24 -5.79789788004414296e-28
1350.0 1850.0 3.23858470709047319e-21 4.39431974263020873e-25 -2.76482548065777010e-24 -5.28728635916923244e-28
1350.0 1900.0 3.10412993703855533e-21 4.14150879692007278e-25 -2.61519702127046557e-24 -4.83405307880587532e-28
1350.0 1950.0 2.97689105136682474e-21 3.91008378326415809e-25 -2.47601127908211229e-24 -4.43069502537628387e-28
1350.0 2000.0 2.85637144373913537e-21 3.69771545803650602e-25 -2.34627193684248371e-24 -4.07079759525368129e-28
1350.0 2050.0 2.74212083279535113e-21 3.50237173971985380e-25 -2.22511776094595905e-24 -3.74886292508206373e-28
1350.0 2100.0 2.63372913944508421e-21 3.32227554059271069e-25 -2.11179831677832287e-24 -3.46016753741901908e-28
1350.0 2150.0 2.53082144413277654e-21 3.15586909923471517e-25 -2.00565482903746311e-24 -3.20064385602180514e-28
1350.0 2200.0 2.43305379777882835e-21 3.00178373282309755e-25 -1.90610500316464742e-24 -2.96678125422838111e-28
1350.0 2250.0 2.34010971186049933e-21 2.85881412263350879e-25 -1.81263090809881984e-24 -2.75554316027129315e-28
1350.0 2300.0 2.25169719247141656e-21 2.72589640245020155e-25 -1.72476923496007260e-24 -2.56429741614099377e-28
1350.0 2350.0 2.16754621323604351e-21 2.60208944600731637e-25 -1.64210340823814408e-24 -2.39075761668247992e-28
1350.0 2400.0 2.08740654491616539e-21 2.48655885232271006e-25 -1.56425714859520773e-24 -2.23293357622154936e-28
1350.0 2450.0 2.01104587716577822e-21 2.37856321171871218e-25 -1.49088917925678486e-24 -2.08908940595417814e-28
1350.0 2500.0 1.93824818144843710e-21 2.27744230416927575e-25 -1.42168883848525724e-24 -1.95770795528241992e-28
1400.0 300.0 4.19407940319301122e-20 8.76802023861435539e-24 -1.83279354544925484e-22 2.06892906443987659e-26
1400.0 350.0 3.40782435165737220e-20 9.01359731956152272e-24 -1.33930504911653302e-22 -6.81515848183657164e-27
1400.0 400.0 2.82982449968456422e-20 8.36933292332488777e-24 -9.94291865021580277e-23 -1.70604151324347868e-26
1400.0 450.0 2.39562103855290455e-20 7.43601898828941256e-24 -7.57022272501294973e-23 -1.94437546020350450e-26
1400.0 500.0 2.06108595409545442e-20 6.47868902136761720e-24 -5.90487736297367379e-23 -1.85265127574657226e-26
1400.0 550.0 1.79753245274501478e-20 5.60231657251084364e-24 -4.69875872988247576e-23 -1.64352670600185641e-26
1400.0 600.0 1.58613505000092736e-20 4.83870625981869067e-24 -3.79906903114276278e-23 -1.41138984631944018e-26
1400.0 650.0 1.41409371266147235e-20 4.18823082602771176e-24 -3.11239338032202181e-23 -1.19463143043506936e-26
1400.0 700.0 1.27233999644087946e-20 3.63933201678912643e-24 -2.57969369306866479e-23 -1.00598739696940919e-26
1400.0 750.0 1.15421908616035740e-20 3.17726773289361161e-24 -2.16168737395998255e-23 -8.47066749446184905e-27
1400.0 800.0 1.05472254393051565e-20 2.78775955423833548e-24 -1.83084428580139024e-23 -7.15144289886820270e-27
1400.0 850.0 9.70019775602870809e-21 2.45829126988911729e-24 -1.56705751784322658e-23 -6.06218147769776649e-27
1400.0 900.0 8.97152745993017977e-21 2.17837696378897244e-24 -1.35523093367389072e-23 -5.16295913968565376e-27
1400.0 950.0 8.33824087056155358e-21 1.93941698578581846e-24 -1.18384763992665836e-23 -4.41864044637040416e-27
1400.0 1000.0 7.78242670186133851e-21 1.73442171594747604e-24 -1.04404977807540489e-23 -3.79998035868916036e-27
1400.0 1050.0 7.29007487998489116e-21 1.55772226628267603e-24 -9.29000529897685264e-24 -3.28327885347870752e-27
1400.0 1100.0 6.85018861131335127e-21 1.40471291728516971e-24 -8.33416275728521576e-24 -2.84955973871961539e-27
1400.0 1150.0 6.45410040905678122e-21 1.27163719413570187e-24 -7.53211781032915322e-24 -2.48368770620652736e-27
1400.0 1200.0 6.09494419355403627e-21 1.15541606469311127e-24 -6.85226681267177809e-24 -2.17358011428178464e-27
1400.0 1250.0 5.76724810279489293e-21 1.05351216202178547e-24 -6.27013469680030168e-24 -1.90955612668030742e-27
1400.0 1300.0 5.46662089164855010e-21 9.63823148068766304e-25 -5.76673188471561159e-24 -1.68381938142010345e-27
1400.0 1350.0 5.18951077682074896e-21 8.84598004344611845e-25 -5.32728434191709318e-24 -1.49005448905012177e-27
1400.0 1400.0 4.93302018367601124e-21 8.14371123039145736e-25 -4.94025541505964349e-24 -1.32311487482799859e-27
1400.0 1450.0 4.69476348189512863e-21 7.51910151880715463e-25 -4.59659487511188129e-24 -1.17878170099433352e-27
1400.0 1500.0 4.47275768067585163e-21 6.96174469832480049e-25 -4.28916392256703869e-24 -1.05357725606622518e-27
1400.0 1550.0 4.26533833623322328e-21 6.46281909311274670e-25 -4.01229574556371963e-24 -9.44619814352436370e-28
1400.0 1600.0 4.07109471706791891e-21 6.01481910909129135e-25 -3.76146002090384266e-24 -8.49510045366117111e-28
1400.0 1650.0 3.88881966942670337e-21 5.61133728998054525e-25 -3.53300682589060940e-24 -7.66241494259175049e-28
1400.0 1700.0 3.71747070583279375e-21 5.24688631661525113e-25 -3.32397105408609083e-24 -6.93129522540765969e-28
1400.0 1750.0 3.55613966989521954e-21 4.91675282180541743e-25 -3.13192284691682763e-24 -6.28754499947422623e-28
1400.0 1800.0 3.40402896544228263e-21 4.61687672427549575e-25 -2.95485298917374028e-24 -5.71916079558044646e-28
1400.0 1850.0 3.26043282147804450e-21 4.34375116684880969e-25 -2.79108486602568862e-24 -5.21596158932821551e-28
1400.0 1900.0 3.12472243156452762e-21 4.09433919285232782e-25 -2.63920660856695736e-24 -4.76928700815612565e-28
1400.0 1950.0 2.99633408446233734e-21 3.86600409672391568e-25 -2.49801860120901097e-24 -4.37175011111013584e-28
1400.0 2000.0 2.87475961350115677e-21 3.65645100289537247e-25 -2.36649269784168922e-24 -4.01703388826876855e-28
1400.0 2050.0 2.75953865156470189e-21 3.46367770727250979e-25 -2.24374038196043211e-24 -3.69972301187143636e-28
1400.0 2100.0 2.65025229925356590e-21 3.28593319175918986e-25 -2.12898777701738192e-24 -3.41516417994734513e-28
1400.0 2150.0 2.54651790522149827e-21 3.12168251913652140e-25 -2.02155591970352578e-24 -3.15934977621713267e-28
1400.0 2200.0 2.44798472704547080e-21 2.96957705163208558e-25 -1.92084509093205479e-24 -2.92882063634040899e-28
1400.0 2250.0 2.35433029370679654e-21 2.82842912542508672e-25 -1.82632228759805264e-24 -2.72058453956876311e-28
1400.0 2300.0 2.26525733091030374e-21 2.69719046549701074e-25 -1.73751113588002027e-24 -2.53204769446683254e-28
1400.0 2350.0 2.18049114112378884e-21 2.57493374848076704e-25 -1.65398371143560917e-24 -2.36095700026645368e-28
1400.0 2400.0 2.09977735369499980e-21 2.46083682150811767e-25 -1.57535385643956416e-24 -2.20535127322938079e-28
1400.0 2450.0 2.02287997843409805e-21 2.35416916712553271e-25 -1.50127167793838064e-24 -2.06351995374848902e-28
1400.0 2500.0 1.94957970994694514e-21 2.25428027176277396e-25 -1.43141898384377403e-24 -1.93396807263041698e-28
1450.0 300.0 4.23685828435593029e-20 8.34729736903138638e-24 -1.82197897583763703e-22 2.25339764046254450e-26
1450.0 350.0 3.45205926724239470e-20 8.68270715409226059e-24 -1.34228735317303779e-22 -5.13671613776335742e-27
1450.0 400.0 2.87102823254057357e-20 8.11359316248497573e-24 -1.00248768246746837e-22 -1.57370320897562996e-26
1450.0 450.0 2.43230405214853118e-20 7.23805419920368423e-24 -7.66492289357826814e-23 -1.84451709498792445e-26
1450.0 500.0 2.09309143747785188e-20 6.32401741436384444e-24 -5.99563317746237721e-23 -1.77814068434173346e-26
1450.0 550.0 1.82523741546140471e-20 5.47995612438698815e-24 -4.77953348104204724e-23 -1.58782185462100285e-26
1450.0 600.0 1.61008291859728847e-20 4.74058325061690986e-24 -3.86858348617984944e-23 -1.36942163899724139e-26
1450.0 650.0 1.43483531372529766e-20 4.10845636514489413e-24 -3.17132237551138058e-23 -1.16268218938503486e-26
1450.0 700.0 1.29037237435270466e-20 3.57360277147125883e-24 -2.62937532861402000e-23 -9.81380412892024580e-27
1450.0 750.0 1.16996844939809366e-20 3.12241904622021194e-24 -2.20355938286499192e-23 -8.27882066945135392e-27
1450.0 800.0 1.06854577020194994e-20 2.74144427519379787e-24 -1.86622177721321205e-23 -7.00001033191269058e-27
1450.0 850.0 9.82212646496659215e-21 2.41875170708292821e-24 -1.59706515557676200e-23 -5.94117469478984337e-27
1450.0 900.0 9.07959690419768828e-21 2.14428322477964955e-24 -1.38080060000364761e-23 -5.06510087406329641e-27
1450.0 950.0 8.43447322754586288e-21 1.90975202685976579e-24 -1.20574041044988173e-23 -4.33858610258126702e-27
1450.0 1000.0 7.86850046894840421e-21 1.70839918104629240e-24 -1.06288399286360566e-23 -3.73377108788994319e-27
1450.0 1050.0 7.36738942354564470e-21 1.53472739749409799e-24 -9.45278545959972778e-24 -3.22795589293233679e-27
1450.0 1100.0 6.91991624857831398e-21 1.38425977166516339e-24 -8.47547397464294850e-24 -2.80289109281287404e-27
1450.0 1150.0 6.51722808565775522e-21 1.25333744697291914e-24 -7.65530974161492785e-24 -2.44397336166347329e-27
1450.0 1200.0 6.15230677941093902e-21 1.13895609260853775e-24 -6.96009484743037624e-24 -2.13951241393923025e-27
1450.0 1250.0 5.81955504889893766e-21 1.03863607796762681e-24 -6.36487751399433150e-24 -1.88011908165474235e-27
1450.0 1300.0 5.51447766331110409e-21 9.50320140839015567e-25 -5.85028383890950168e-24 -1.65821561400844738e-27
1450.0 1350.0 5.23343618024372325e-21 8.72292810749270135e-25 -5.40122817036035443e-24 -1.46765188432290010e-27
1450.0 1400.0 4.97346045477499437e-21 8.03116794822820974e-25 -5.00591969239393678e-24 -1.30340736356499390e-27
1450.0 1450.0 4.73210380991912272e-21 7.41582515090374553e-25 -4.65509967039204042e-24 -1.16136022865004887e-27
1450.0 1500.0 4.50733168721404849e-21 6.86667841383696304e-25 -4.34145731139670921e-24 -1.03810813397926326e-27
1450.0 1550.0 4.29743591398247999e-21 6.37505754467235029e-25 -4.05918320051020896e-24 -9.30828451528116907e-28
1450.0 1600.0 4.10096854417402012e-21 5.93358210505054797e-25 -3.80362822157716063e-24 -8.37168625234166623e-28
1450.0 1650.0 3.91669064766869083e-21 5.53594886421904282e-25 -3.57104306622731836e-24 -7.55159561961462076e-28
1450.0 1700.0 3.74353251920347713e-21 5.17675793788401380e-25 -3.35837915101761831e-24 -6.83146733739395041e-28
1450.0 1750.0 3.58056262029849482e-21 4.85136980525980410e-25 -3.16313624927156757e-24 -6.19734986062999018e-28
1450.0 1800.0 3.42696321133579735e-21 4.55578714182539385e-25 -2.98324563094616576e-24 -5.63744030627467751e-28
1450.0 1850.0 3.28201112114316128e-21 4.28655672457925641e-25 -2.81698019093530978e-24 -5.14172330651746423e-28
1450.0 1900.0 3.14506247367889437e-21 4.04068767041590999e-25 -2.66288510342184190e-24 -4.70167628571785280e-28
1450.0 1950.0 3.01554047356286904e-21 3.81558303760974021e-25 -2.51972410686905284e-24 -4.31002769232546700e-28
1450.0 2000.0 2.89292556587383476e-21 3.60898241473018295e-25 -2.38643771332919649e-24 -3.96055773745311443e-28
1450.0 2050.0 2.77674744740202290e-21 3.41891358414865866e-25 -2.26211053567306115e-24 -3.64793346931264248e-28
1450.0 2100.0 2.66657852907330069e-21 3.24365171061825829e-25 -2.14594560625426304e-24 -3.36757174366380151e-28
1450.0 2150.0 2.56202854215370602e-21 3.08168479279315813e-25 -2.03724407374399089e-24 -3.11552497688236536e-28
1450.0 2200.0 2.46274005137095254e-21 2.93168434451571821e-25 -1.93538905216399725e-24 -2.88838559336612334e-28
1450.0 2250.0 2.36838469173599429e-21 2.79248045632644398e-25 -1.83983268851442132e-24 -2.68320587776065621e-28
1450.0 2300.0 2.27865998675060828e-21 2.66304053582476884e-25 -1.75008573628591507e-24 -2.49743056985618116e-28
1450.0 2350.0 2.19328663694961789e-21 2.54245114572977041e-25 -1.66570908924154200e-24 -2.32884003644032190e-28
1450.0 2400.0 2.11200619169653346e-21 2.42990245651496948e-25 -1.58630685647134610e-24 -2.17550224993470679e-28
1450.0 2450.0 2.03457903558871789e-21 2.32467491078804203e-25 -1.51152065584687355e-24 -2.03573212081996559e-28
1450.0 2500.0 1.96078263505977587e-21 2.22612776261066929e-25 -1.44102487615427966e-24 -1.90805698664512138e-28
1500.0 300.0 4.27758787043481113e-20 7.94790441060276431e-24 -1.81029238814036185e-22 2.41815431301278621e-26
1500.0 350.0 3.49467350528498378e-20 8.36509166287143377e-24 -1.34446311260633343e-22 -3.58649336790332865e-27
1500.0 400.0 2.91097397387475933e-20 7.86599873318582196e-24 -1.01004228502244812e-22 -1.44940696269525689e-26
1500.0 450.0 2.46800978319876715e-20 7.04502685382769671e-24 -7.75475816014162819e-23 -1.74968891625649756e-26
1500.0 500.0 2.12433097824024485e-20 6.17226880000135022e-24 -6.08274431142042312e-23 -1.70680779916662494e-26
1500.0 550.0 1.85233473274761194e-20 5.35923778594523992e-24 -4.85757479734049848e-23 -1.53415363924975452e-26
1500.0 600.0 1.63354222614253831e-20 4.64327564070832902e-24 -3.93603323044820667e-23 -1.32877843180303192e-26
1500.0 650.0 1.45517871997561948e-20 4.02895604258119171e-24 -3.22867611848499542e-23 -1.13160636673158396e-26
1500.0 700.0 1.30807587198569429e-20 3.50778915124711987e-24 -2.67784139218740316e-23 -9.57354709920966823e-27
1500.0 750.0 1.18544272711986448e-20 3.06724676879977774e-24 -2.24448203281161965e-23 -8.09085982745648707e-27
1500.0 800.0 1.08213617186893656e-20 2.69464555283320798e-24 -1.90084868879694674e-23 -6.85116963939352655e-27
1500.0 850.0 9.94206301878348035e-21 2.37862256125578880e-24 -1.62647209595850931e-23 -5.82187665315528428e-27
1500.0 900.0 9.18594472798456985e-21 2.10953065372897388e-24 -1.40588375849892548e-23 -4.96834071414315307e-27
1500.0 950.0 8.52920429840633184e-21 1.87938462059570012e-24 -1.22723460843407059e-23 -4.25920345018703137e-27
1500.0 1000.0 7.95325442310088448e-21 1.68164854315484989e-24 -1.08138809863254303e-23 -3.66793382702506610e-27
1500.0 1050.0 7.44353521079823410e-21 1.51099141214025477e-24 -9.61280347867671325e-24 -3.17279375425308557e-27
1500.0 1100.0 6.98860211531554394e-21 1.36306140286365207e-24 -8.61445199046110523e-24 -2.75623462204650037e-27
1500.0 1150.0 6.57942172011896835e-21 1.23429462523955283e-24 -7.77651354533907162e-24 -2.40416714936388850e-27
1500.0 1200.0 6.20882748093329524e-21 1.12175955263999206e-24 -7.06621525980244764e-24 -2.10528081049383313e-27
1500.0 1250.0 5.87109955002439801e-21 1.02303292694565700e-24 -6.45814300048406625e-24 -1.85046914319271504e-27
1500.0 1300.0 5.56164093971915010e-21 9.36101579343057406e-25 -5.93254930716400143e-24 -1.63236656466454662e-27
1500.0 1350.0 5.27672830793265921e-21 8.59284880162052506e-25 -5.47404505507768542e-24 -1.44498354394052506e-27
1500.0 1400.0 5.01332034231952005e-21 7.91173344116461298e-25 -5.07059148150223724e-24 -1.28342220049677026e-27
1500.0 1450.0 4.76891044876408994e-21 7.30579805879100472e-25 -4.71272613389495618e-24 -1.14365524697634358e-27
1500.0 1500.0 4.54141341921455583e-21 6.76500370823862738e-25 -4.39296994812459884e-24 -1.02235389446971392e-27
1500.0 1550.0 4.32907810501854039e-21 6.28082990281346036e-25 -4.10537382763544405e-24 -9.16753294911354984e-28
1500.0 1600.0 4.13041996828529917e-21 5.84602014581777653e-25 -3.84517217775036142e-24 -8.24546710989516792e-28
1500.0 1650.0 3.94416882162343585e-21 5.45437462565200940e-25 -3.60851815502723798e-24 -7.43801722724990420e-28
1500.0 1700.0 3.76922817786821588e-21 5.10058037903532398e-25 -3.39228119207425818e-24 -6.72893421142572672e-28
1500.0 1750.0 3.60464348491999607e-21 4.78007142537733903e-25 -3.19389190912169129e-24 -6.10450780993786533e-28
1500.0 1800.0 3.44957717310230975e-21 4.48891303598704043e-25 -3.01122305815030021e-24 -5.55313332409361664e-28
1500.0 1850.0 3.30328893909457390e-21 4.22370556080174943e-25 -2.84249786795867570e-24 -5.06495941576038428e-28
1500.0 1900.0 3.16512006764282603e-21 3.98150419561767194e-25 -2.68621924212343332e-24 -4.63160023955269110e-28
1500.0 1950.0 3.03448087817642548e-21 3.75975181062582029e-25 -2.54111484844409656e-24 -4.24589896740762213e-28
1500.0 2000.0 2.91084060003900423e-21 3.55622253242191151e-25 -2.40609434229441248e-24 -3.90173264822630616e-28
1500.0 2050.0 2.79371914408904019e-21 3.36897421769226042e-25 -2.28021587734921516e-24 -3.59385051864436848e-28
1500.0 2100.0 2.68268036273472340e-21 3.19630830774030807e-25 -2.16265974553423584e-24 -3.31773953666710876e-28
1500.0 2150.0 2.57732648477716273e-21 3.03673583125815048e-25 -2.05270750776219573e-24 -3.06951218177021054e-28
1500.0 2200.0 2.47729348308713173e-21 2.88894854490865429e-25 -1.94972536933583649e-24 -2.84581255038677950e-28
1500.0 2250.0 2.38224718769821077e-21 2.75179437981663861e-25 -1.85315085018981994e-24 -2.64373754534295100e-28
1500.0 2300.0 2.29187999852738770e-21 2.62425650639531394e-25 -1.76248202411608368e-24 -2.46077056375399371e-28
1500.0 2350.0 2.20590808379544755e-21 2.50543544724363745e-25 -1.67726877065849315e-24 -2.29472556846636796e-28
1500.0 2400.0 2.12406897466964578e-21 2.39453376363985711e-25 -1.59710561192651568e-24 -2.14369981189799222e-28
1500.0 2450.0 2.04611948549081028e-21 2.29084291973483552e-25 -1.52162580426642012e-24 -2.00603378947394119e-28
1500.0 2500.0 1.97183390350079955e-21 2.19373199323739995e-25 -1.45049642914112297e-24 -1.88027724900523575e-28
1550.0 300.0 4.31636913549217849e-20 7.56762801007400215e-24 -1.79782634213747371e-22 2.56554608216355879e-26
1550.0 350.0 3.53573010544672054e-20 8.05945356210928432e-24 -1.34589286939114526e-22 -2.15053605130438690e-27
1550.0 400.0 2.94970050810914049e-20 7.62579634762548738e-24 -1.01699375522155025e-22 -1.33232144345410918e-26
1550.0 450.0 2.50276181271913772e-20 6.85651008017241376e-24 -7.83996712108927656e-23 -1.65938722191343050e-26
1550.0 500.0 2.15481859728414664e-20 6.02321589695534445e-24 -6.16636165228945885e-23 -1.63834128655064316e-26
1550.0 550.0 1.87883234113240165e-20 5.24005872225813450e-24 -4.93297946283798636e-23 -1.48232604523921590e-26
1550.0 600.0 1.65651697910463820e-20 4.54675951476049094e-24 -4.00148127919694016e-23 -1.28933496570174355e-26
1550.0 650.0 1.47512536266648152e-20 3.94975663009568191e-24 -3.28449618567132958e-23 -1.10132312365167777e-26
1550.0 700.0 1.32545021311753902e-20 3.44195071113941356e-24 -2.72511958620078466e-23 -9.33857941593341932e-27
1550.0 750.0 1.20064050227468991e-20 3.01183164891320217e-24 -2.28447387234429551e-23 -7.90644783820444599e-27
1550.0 800.0 1.09549156815443199e-20 2.64745768796127577e-24 -1.93473741864885791e-23 -6.70470760583346669e-27
1550.0 850.0 1.00599805258227439e-20 2.33800657091830192e-24 -1.65528653769304831e-23 -5.70415766330542772e-27
1550.0 900.0 9.29054071046546919e-21 2.07422696229196089e-24 -1.43048570227593955e-23 -4.87260582128188462e-27
1550.0 950.0 8.62240175335613512e-21 1.84842508689512357e-24 -1.24833349621830894e-23 -4.18045855104466433e-27
1550.0 1000.0 8.03665498132214402e-21 1.65428111133184193e-24 -1.09956392889344223e-23 -3.60246126132457014e-27
1550.0 1050.0 7.51847800868416202e-21 1.48662550274994236e-24 -9.77006760755243911e-24 -3.11780323758312453e-27
1550.0 1100.0 7.05621175405615904e-21 1.34122813872465178e-24 -8.75109794505765340e-24 -2.70961328774692224e-27
1550.0 1150.0 6.64064693013315659e-21 1.21461769487626005e-24 -7.89572537216569961e-24 -2.36430000196106163e-27
1550.0 1200.0 6.26447220028797117e-21 1.10393372838402690e-24 -7.17062073430196368e-24 -2.07092125511307899e-27
1550.0 1250.0 5.92184793717702248e-21 1.00680811421737174e-24 -6.54992147271805332e-24 -1.82064520654932401e-27
1550.0 1300.0 5.60807757823753922e-21 9.21270881642750068e-25 -6.01351703007015831e-24 -1.60631262750846024e-27
1550.0 1350.0 5.31935460735687043e-21 8.45675594900769864e-25 -5.54572273139180353e-24 -1.42209036862122001e-27
1550.0 1400.0 5.05256792334559448e-21 7.78640109956870527e-25 -5.13425792163710416e-24 -1.26320012710814189e-27
1550.0 1450.0 4.80515212713522771e-21 7.18999339566952400e-25 -4.76946110015317785e-24 -1.12570690697412550e-27
1550.0 1500.0 4.57497226685233909e-21 6.65767386460358832e-25 -4.44368856781235772e-24 -1.00635383418644042e-27
1550.0 1550.0 4.36023496217629119e-21 6.18107004819613683e-25 -4.15085440498103499e-24 -9.02432640953143110e-28
1550.0 1600.0 4.15941970016583457e-21 5.75304822855479963e-25 -3.88607880725975763e-24 -8.11681534778449918e-28
1550.0 1650.0 3.97122555128282340e-21 5.36751122418090466e-25 -3.64541921376463637e-24 -7.32204135427396472e-28
1550.0 1700.0 3.79452967977702683e-21 5.01923247380897967e-25 -3.42566454259254948e-24 -6.62404697159240407e-28
1550.0 1750.0 3.62835488682921146e-21 4.70371921149919908e-25 -3.22417745915731118e-24 -6.00935999260313752e-28
1550.0 1800.0 3.47184408522835503e-21 4.41709911587382283e-25 -3.03877318264508789e-24 -5.46657161946124266e-28
1550.0 1850.0 3.32424010715372886e-21 4.15602601690671130e-25 -2.86762609195632241e-24 -4.98599296568331460e-28
1550.0 1900.0 3.18486962848215198e-21 3.91760116177899794e-25 -2.70919750106056022e-24 -4.55937385123667699e-28
1550.0 1950.0 3.05313028256722774e-21 3.69930724856418777e-25 -2.56217957899460591e-24 -4.17967147670334678e-28
1550.0 2000.0 2.92848025583152939e-21 3.49895298561538436e-25 -2.42545160759251024e-24 -3.84085929786213287e-28
1550.0 2050.0 2.81042982373705048e-21 3.31462636429340226e-25 -2.29804569169140536e-24 -3.53776849439269523e-28
1550.0 2100.0 2.69853441174217032e-21 3.14465517167856958e-25 -2.17911973303721224e-24 -3.26595600910183217e-28
1550.0 2150.0 2.59238886152474981e-21 2.98757353930220958e-25 -2.06793600505016823e-24 -3.02159435305053846e-28
1550.0 2200.0 2.49162265550376994e-21 2.84209353953018202e-25 -1.96384406276238273e-24 -2.80137931876757338e-28
1550.0 2250.0 2.39589590812248900e-21 2.70708101482702843e-25 -1.86626702230413562e-24 -2.60245248522327242e-28
1550.0 2300.0 2.30489597470183666e-21 2.58153496575889455e-25 -1.77469047126955598e-24 -2.42233598348331223e-28
1550.0 2350.0 2.21833456111054935e-21 2.46456993807194091e-25 -1.68865344319582290e-24 -2.25887745724630055e-28
1550.0 2400.0 2.13594524242559771e-21 2.35540094282510666e-25 -1.60774101984388354e-24 -2.11020352485927036e-28
1550.0 2450.0 2.05748131797917652e-21 2.25333052046130025e-25 -1.53157822418075476e-24 -1.97468034925085955e-28
1550.0 2500.0 1.98271394506864667e-21 2.15773762310216682e-25 -1.45982494260105554e-24 -1.85088016496069403e-28
1600.0 300.0 4.35329329470061229e-20 7.20475668289451840e-24 -1.78466263067338405e-22 2.69754449551061054e-26
1600.0 350.0 3.57528654193806567e-20 7.76484751387366268e-24 -1.34663079949457851e-22 -8.17254998861792277e-28
1600.0 400.0 2.98724352577155489e-20 7.39248863476558281e-24 -1.02337641972801827e-22 -1.22177001688528983e-26
1600.0 450.0 2.53658209387053035e-20 6.67226892100873341e-24 -7.92076592309430222e-23 -1.57321358409640383e-26
1600.0 500.0 2.18456757037515918e-20 5.87677905105481026e-24 -6.24662245324744779e-23 -1.57250396522316419e-26
1600.0 550.0 1.90473797169949775e-20 5.12243209549194949e-24 -5.00583586512914692e-23 -1.43219678899771016e-26
1600.0 600.0 1.67901131244087661e-20 4.45110377371615278e-24 -4.06498542897444285e-23 -1.25100582712147878e-26
1600.0 650.0 1.49467700943746395e-20 3.87096036178337981e-24 -3.33882090319612450e-23 -1.07178174743450335e-26
1600.0 700.0 1.34249558702314504e-20 3.37620923974658975e-24 -2.77123560599040310e-23 -9.10860924761805698e-27
1600.0 750.0 1.21556090224816440e-20 2.95630642212459837e-24 -2.32355224190692640e-23 -7.72542838051765829e-27
1600.0 800.0 1.10861036918662770e-20 2.60001891600644742e-24 -1.96789967775021435e-23 -6.56055414424958635e-27
1600.0 850.0 1.01758582552971970e-20 2.29704399354574536e-24 -1.68351633576915370e-23 -5.58800285042942449e-27
1600.0 900.0 9.39336090274375686e-21 2.03851220269160474e-24 -1.45461160842448950e-23 -4.77791663832513938e-27
1600.0 950.0 8.71403955222604685e-21 1.81701185388506591e-24 -1.26904037102910208e-23 -4.10239418783970444e-27
1600.0 1000.0 8.11867480623691595e-21 1.62643280186536899e-24 -1.11741345121115760e-23 -3.53740992329798900e-27
1600.0 1050.0 7.59218974556712956e-21 1.46176253947465600e-24 -9.92458807662673624e-24 -3.06304887751348027e-27
1600.0 1100.0 7.12271675907577056e-21 1.31888950621722854e-24 -8.88541535332384881e-24 -2.66309575827208264e-27
1600.0 1150.0 6.70087526013966825e-21 1.19443270234099692e-24 -8.01294397507103465e-24 -2.32444212005826323e-27
1600.0 1200.0 6.31921263307288506e-21 1.08560115549599444e-24 -7.27330666993373418e-24 -2.03650374718142529e-27
1600.0 1250.0 5.97177219796795674e-21 9.90080705054248710e-25 -6.64020599495236228e-24 -1.79071593884824102e-27
1600.0 1300.0 5.65375995575733422e-21 9.05943728439354244e-25 -6.09317847650603081e-24 -1.58012042777522073e-27
